Created Date Time,Last Update Date Time,Test Name,Application Name,Application Version,Library Version,Sales Order Number,System Serial Number,Control Group Number,Axis Identifier,Custom Identifier,Model Number,Controller Family,Board Type,Hardware Revision,Peak Current,Firmware Version,Part Number,Counts Per Unit,Feedback Type,Multiplication Factor,Backlash,Home Offset,Home Direction,Motion Direction,User Units,Error Units,Step Size,Test Length,Calibration Status,Total Accuracy,Forward Accuracy,Reverse Accuracy,Average Accuracy,Repeatability,Forward Repeatability,Reverse Repeatability,Average Repeatability,Mean Reversal Error,Total Tilt Error Motion,Synchronous Tilt Error Motion,Asynchronous Tilt Error Motion,Master Axis Start Position,Average Air Temperature,Minimum Air Temperature,Maximum Air Temperature,Air Temperature Units,Testing Standards,Measurement Equipment Ids,Iterations,Is Bidirectional,Test Date Time,Aborted,User Name,Motion Option,Comment,Is Final Test,Is Verification,Is Pilgrim,Stage Serial Number,Yaw Total Accuracy,Yaw Forward Accuracy,Yaw Reverse Accuracy,Yaw Average Accuracy,Yaw Repeatability,Yaw Forward Repeatability,Yaw Reverse Repeatability,Yaw Average Repeatability,Yaw Mean Reversal Error,Pitch Total Accuracy,Pitch Forward Accuracy,Pitch Reverse Accuracy,Pitch Average Accuracy,Pitch Repeatability,Pitch Forward Repeatability,Pitch Reverse Repeatability,Pitch Average Repeatability,Pitch Mean Reversal Error,Average Material Temperature,Average Atmospheric Pressure,Average Humidity,Optics Location,Test Payload,Test Orientation,Roll Total Accuracy,Roll Forward Accuracy,Roll Reverse Accuracy,Roll Average Accuracy,Roll Repeatability,Roll Forward Repeatability,Roll Reverse Repeatability,Roll Average Repeatability,Roll Mean Reversal Error
8/25/2025 9:27,8/25/2025 9:27,Accuracy,Linear Calibrator,4.10.0.30,2.10.2,642583,1,1,X,,PlanarDL,Automation1,49157,-,10,2.10.2.2512,PlanarHD-500-500-ES20058,10000000,Incremental Encoder Sine Wave,40000,0,0.38099,C,1,mm,Micron,10,500,TRUE,2.634,,,,0.399,,,,,,,,,19.899,,,C,Aerotech,4502,1,FALSE,8/25/2025 9:05,Stopped,dyounge,Direct,,,TRUE,FALSE,514870-01,,,,,,,,,,,,,,,,,,,19.995,734.003,48.723,108mm above TT ,20kg,UpperAxis,,,,,,,,,
8/25/2025 9:28,8/25/2025 9:28,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.524,,,,0.202,,,,,,,,,19.711,,,C,Aerotech,5398,1,TRUE,8/25/2025 9:26,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,7.168,,,,0.27,,,,,3.334,,,,0.598,,,,,19.734,733.562,54.917,Centered on TT ,Optics ,SingleAxis,1.869,,,,0.464,,,,
8/25/2025 9:31,8/25/2025 9:31,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,1.202,,,,0.313,,,,,,,,,19.711,,,C,Aerotech,5398,1,TRUE,8/25/2025 9:29,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,12.58,,,,0.749,,,,,1.653,,,,0.67,,,,,19.727,733.562,55.063,Centered on TT ,Optics ,SingleAxis,1.029,,,,0.266,,,,
8/25/2025 9:54,8/25/2025 9:54,Accuracy2D,Linear Calibrator 2D,2.10.1.43,2.10.2,644678,1,1,Y,,,Automation1,49157,-,10,2.10.2.2512,PRO165LM-0310,1000000,Incremental Encoder Sine Wave,20000,0,3.568686,C,1,mm,Micron,5,310,FALSE,,,,,,,,,,,,,,0,,,C,Aerotech,Renishaw 1,1,FALSE,8/25/2025 9:53,Stopped,bmowry,Direct,,,FALSE,FALSE,529015-01,,,,,,,,,,,,,,,,,,,0,0,0,104mm above tt,9kg load,LowerAxis,,,,,,,,,
8/25/2025 9:54,8/25/2025 9:54,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.463,,,,0.214,,,,,,,,,19.688,,,C,Aerotech,5398,1,TRUE,8/25/2025 9:53,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,6.867,,,,0.168,,,,,3.811,,,,0.409,,,,,19.695,733.562,55.108,Centered on TT ,Optics ,SingleAxis,0.726,,,,0.243,,,,
8/25/2025 9:59,8/25/2025 9:59,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.496,,,,0.199,,,,,,,,,19.68,,,C,Aerotech,5398,1,TRUE,8/25/2025 9:56,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,5.787,,,,0.523,,,,,5.992,,,,0.696,,,,,19.68,733.562,54.993,Centered on TT ,Optics ,SingleAxis,2.638,,,,0.342,,,,
8/25/2025 10:02,8/25/2025 10:02,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.331,,,,0.196,,,,,,,,,19.68,,,C,Aerotech,5398,1,TRUE,8/25/2025 10:00,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,5.515,,,,0.454,,,,,6.121,,,,0.223,,,,,19.68,733.562,55.139,Centered on TT ,Optics ,SingleAxis,2.279,,,,0.319,,,,
8/25/2025 10:04,8/25/2025 10:04,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.331,,,,0.196,,,,,,,,,19.68,,,C,Aerotech,5398,1,TRUE,8/25/2025 10:03,Errored,dyounge,Direct,,,FALSE,TRUE,527550-02,5.515,,,,0.454,,,,,6.121,,,,0.223,,,,,19.68,733.562,55.139,Centered on TT ,Optics ,SingleAxis,2.279,,,,0.319,,,,
8/25/2025 10:04,8/25/2025 10:04,Accuracy2D,Linear Calibrator 2D,2.10.1.43,2.10.2,643546,1,1,X,,PlanarDL,Automation1,49170,-,10,2.10.2.2512,PlanarDL-300XY-200,1000000,Incremental Encoder Sine Wave,20000,0,-7.9931,C,-1,mm,Micron,5,200,TRUE,,,,,,,,,,,,,,0,,,C,Aerotech,Renishaw 1,1,FALSE,8/25/2025 9:52,Stopped,dyounge,Direct,,,FALSE,FALSE,519147-01,,,,,,,,,,,,,,,,,,,0,0,0,Centered on TT ,U axis +10kg,LowerAxis,,,,,,,,,
8/25/2025 10:07,8/25/2025 10:07,Accuracy2D,Linear Calibrator 2D,2.10.1.43,2.10.2,643546,1,1,X,,PlanarDL,Automation1,49170,-,10,2.10.2.2512,PlanarDL-300XY-200,1000000,Incremental Encoder Sine Wave,20000,0,-7.9931,C,-1,mm,Micron,5,200,TRUE,,,,,,,,,,,,,,0,,,C,Aerotech,Renishaw 1,1,FALSE,8/25/2025 10:06,Errored,dyounge,Direct,,,FALSE,FALSE,519147-01,,,,,,,,,,,,,,,,,,,0,0,0,Centered on TT ,U axis +10kg,LowerAxis,,,,,,,,,
8/25/2025 10:09,8/25/2025 10:09,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.246,,,,0.163,,,,,,,,,19.695,,,C,Aerotech,5398,1,TRUE,8/25/2025 10:07,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,4.727,,,,0.077,,,,,5.659,,,,0.527,,,,,19.688,733.712,55.557,Centered on TT ,Optics ,SingleAxis,2.664,,,,0.257,,,,
8/25/2025 10:11,8/25/2025 10:11,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.313,,,,0.213,,,,,,,,,19.695,,,C,Aerotech,5398,1,TRUE,8/25/2025 10:09,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,4.33,,,,0.285,,,,,5.328,,,,0.327,,,,,19.695,733.712,55.701,Centered on TT ,Optics ,SingleAxis,2.535,,,,0.412,,,,
8/25/2025 10:14,8/25/2025 10:14,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.328,,,,0.194,,,,,,,,,19.711,,,C,Aerotech,5398,1,TRUE,8/25/2025 10:12,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,5.436,,,,0.212,,,,,5.812,,,,0.633,,,,,19.695,733.712,55.937,Centered on TT ,Optics ,SingleAxis,2.585,,,,0.348,,,,
8/25/2025 10:17,8/25/2025 10:17,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.236,,,,0.131,,,,,,,,,19.719,,,C,Aerotech,5398,1,TRUE,8/25/2025 10:15,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,4.544,,,,0.159,,,,,5.587,,,,0.589,,,,,19.711,733.712,56.053,Centered on TT ,Optics ,SingleAxis,2.685,,,,0.272,,,,
8/25/2025 10:33,8/25/2025 10:33,Accuracy1DXY,Linear Calibrator 2D,2.10.1.43,2.10.2,644327,1,1,X,,ANT95-XY,Automation1,49165,-,10,2.10.2.2512,ANT95XY-050,16384000,Incremental Encoder Sine Wave,65536,0,0.230004,C,1,mm,Micron,2.5,50,FALSE,100002.95,,,,0.06,,,,,,,,,0,,,C,Aerotech,5696,1,FALSE,8/25/2025 10:25,Errored,NGuy,Direct,,,FALSE,FALSE,526567-01,,,,,,,,,,,,,,,,,,,0,0,0,Default,3kg,LowerAxis,,,,,,,,,
8/25/2025 10:43,8/25/2025 10:43,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.373,,,,0.176,,,,,,,,,19.672,,,C,Aerotech,5398,1,TRUE,8/25/2025 10:41,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,4.65,,,,0.201,,,,,5.176,,,,0.484,,,,,19.672,733.712,55.494,Centered on TT ,Optics ,SingleAxis,2.546,,,,0.312,,,,
8/25/2025 10:45,8/25/2025 10:45,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.257,,,,0.184,,,,,,,,,19.68,,,C,Aerotech,5398,1,TRUE,8/25/2025 10:43,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,4.494,,,,0.192,,,,,5.275,,,,0.451,,,,,19.672,733.712,55.539,Centered on TT ,Optics ,SingleAxis,2.426,,,,0.369,,,,
8/25/2025 10:48,8/25/2025 10:48,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.289,,,,0.197,,,,,,,,,19.688,,,C,Aerotech,5398,1,TRUE,8/25/2025 10:46,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,4.633,,,,0.212,,,,,5.489,,,,0.318,,,,,19.68,733.712,55.656,Centered on TT ,Optics ,SingleAxis,2.458,,,,0.243,,,,
8/25/2025 10:51,8/25/2025 10:51,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,644459,1,1,ZB,,ANT95LZ,Automation1,49170,-,10,2.10.2.2512,ANT95LZ-025,16384000,Incremental Encoder Sine Wave,65536,0,11.919742,W,-1,mm,UmAsec,5,25,TRUE,0.259,,,,0.155,,,,,,,,,19.695,,,C,Aerotech,5398,1,TRUE,8/25/2025 10:49,Stopped,dyounge,Direct,,,FALSE,TRUE,527550-02,3.897,,,,0.239,,,,,5.293,,,,0.713,,,,,19.695,733.712,55.774,Centered on TT ,Optics ,SingleAxis,2.621,,,,0.22,,,,
8/25/2025 10:53,8/25/2025 10:53,Accuracy1DXY,Linear Calibrator 2D,2.10.1.43,2.10.2,644327,1,1,X,,ANT95-XY,Automation1,49165,-,10,2.10.2.2512,ANT95XY-050,16384000,Incremental Encoder Sine Wave,65536,0,0.230004,C,1,mm,Micron,2.5,50,FALSE,100002.94,,,,0.08,,,,,,,,,0,,,C,Aerotech,5696,1,FALSE,8/25/2025 10:44,Errored,NGuy,Direct,,,FALSE,FALSE,526567-01,,,,,,,,,,,,,,,,,,,0,0,0,Default,3kg,LowerAxis,,,,,,,,,
8/25/2025 11:04,8/25/2025 11:04,Accuracy1DXY,Linear Calibrator 2D,2.10.1.43,2.10.2,644327,1,1,X,,ANT95-XY,Automation1,49165,-,10,2.10.2.2512,ANT95XY-050,16384000,Incremental Encoder Sine Wave,65536,0,0.230004,C,1,mm,Micron,2.5,50,FALSE,100002.9,,,,0.16,,,,,,,,,0,,,C,Aerotech,5696,1,FALSE,8/25/2025 10:56,Errored,NGuy,Direct,,,FALSE,FALSE,526567-01,,,,,,,,,,,,,,,,,,,0,0,0,Default,3kg,LowerAxis,,,,,,,,,
8/25/2025 11:32,8/25/2025 11:32,Accuracy1DXY,Linear Calibrator 2D,2.10.1.43,2.10.2,644327,1,1,X,,ANT95-XY,Automation1,49165,-,10,2.10.2.2512,ANT95XY-050,16384000,Incremental Encoder Sine Wave,65536,0,0.230004,C,1,mm,Micron,2.5,50,FALSE,3.11,,,,0.14,,,,,,,,,0,,,C,Aerotech,5696,1,FALSE,8/25/2025 11:23,Errored,NGuy,Direct,,,FALSE,FALSE,526567-01,,,,,,,,,,,,,,,,,,,0,0,0,Default,3kg,LowerAxis,,,,,,,,,
8/25/2025 14:02,8/25/2025 14:02,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,642583,1,1,X,,PlanarDL,Automation1,49157,-,10,2.10.2.2512,PlanarHD-500-500-ES20058,10000000,Incremental Encoder Sine Wave,40000,0,0.38099,C,1,mm,UmAsec,10,500,TRUE,0.886,,,,0.233,,,,,,,,,20.516,,,C,Aerotech,5054,1,TRUE,8/25/2025 14:01,Errored,dyounge,Direct,,,FALSE,TRUE,514870-01,2.541,,,,0.863,,,,,1.654,,,,1.279,,,,,20.461,733.412,51.92,108mm above TT ,20kg,UpperAxis,2.655,,,,0.239,,,,
8/25/2025 15:59,8/25/2025 15:59,Accuracy2D,Linear Calibrator 2D,2.10.1.43,2.10.2,644678,1,1,Y,,,Automation1,49157,-,10,2.10.2.2512,PRO165LM-0310,1000000,Incremental Encoder Sine Wave,20000,0,3.568686,C,1,mm,Micron,5,310,TRUE,,,,,,,,,,,,,,0,,,C,Aerotech,Renishaw 1,1,FALSE,8/25/2025 15:59,Stopped,bmowry,Direct,,,FALSE,FALSE,529015-01,,,,,,,,,,,,,,,,,,,0,0,0,60 MM ABOVE TT,7.75kg,LowerAxis,,,,,,,,,
8/25/2025 16:39,8/25/2025 16:39,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,642583,1,1,X,,PlanarDL,Automation1,49157,-,10,2.10.2.2512,PlanarHD-500-500-ES20058,10000000,Incremental Encoder Sine Wave,40000,0,0.38099,C,1,mm,UmAsec,10,500,FALSE,0.691,,,,0.194,,,,,,,,,20.367,,,C,Aerotech,5054,1,FALSE,8/25/2025 16:38,Errored,dyounge,Direct,,,FALSE,FALSE,514870-01,2.186,,,,0.922,,,,,1.623,,,,0.713,,,,,20.43,733.412,51.307,108mm above TT ,20kg,UpperAxis,0.845,,,,0.243,,,,
8/26/2025 7:16,8/26/2025 7:16,Accuracy1DXY,Linear Calibrator 2D,2.10.1.37,2.10.2,644158,1,1,X,,ANT95-XY,Automation1,49163,-,10,2.10.2.2512,ANT95XY-050-E1-MP,800000,Incremental Encoder Sine Wave,16000,0,0.045237,W,-1,mm,Micron,5,50,TRUE,,,,,,,,,,,,,,0,,,C,Aerotech,4825,1,FALSE,8/26/2025 7:16,Stopped,gschliffka,Direct,,,TRUE,FALSE,526712-01,,,,,,,,,,,,,,,,,,,0,0,0,Centered Above TT,2.61 kg,LowerAxis,,,,,,,,,
8/26/2025 7:36,8/26/2025 7:36,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,641950,1,1,Y,,PRO190LM,Automation1,49160,-,20,2.10.2.2512,PRO190LM-0400,3250000,Incremental Encoder Sine Wave,65000,0,0,C,1,mm,UmAsec,10,400,FALSE,,,,,,,,,,,,,,0,,,C,Aerotech,5398,1,TRUE,8/26/2025 7:34,Stopped,dyounge,Direct,,,FALSE,FALSE,516360-01,,,,,,,,,,,,,,,,,,,0,0,0,Centered on TT ,Optics+ AGV3D,SingleAxis,,,,,,,,,
8/26/2025 7:50,8/26/2025 7:50,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,641950,1,1,Y,,PRO190LM,Automation1,49160,-,20,2.10.2.2512,PRO190LM-0400,3250000,Incremental Encoder Sine Wave,65000,0,0,C,1,mm,UmAsec,10,390,FALSE,15.835,,,,,,,,,,,,,19.539,,,C,Aerotech,5398,1,TRUE,8/26/2025 7:40,Stopped,dyounge,Direct,,,FALSE,FALSE,516360-01,5.682,,,,,,,,,12.449,,,,,,,,,19.492,737.163,55.101,Centered on TT ,Optics+ AGV3D,SingleAxis,8.45,,,,,,,,
8/26/2025 7:57,8/26/2025 7:57,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,641950,1,1,Y,,PRO190LM,Automation1,49160,-,20,2.10.2.2512,PRO190LM-0400,3250000,Incremental Encoder Sine Wave,65000,0,0,C,1,mm,UmAsec,5,400,FALSE,15.835,,,,,,,,,,,,,19.539,,,C,Aerotech,5398,1,TRUE,8/26/2025 7:56,Stopped,dyounge,Direct,,,FALSE,FALSE,516360-01,5.682,,,,,,,,,12.449,,,,,,,,,19.492,737.163,55.101,Centered on TT ,Optics+ AGV3D,SingleAxis,8.45,,,,,,,,
8/26/2025 8:30,8/26/2025 8:30,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,641950,1,1,Y,,PRO190LM,Automation1,49160,-,20,2.10.2.2512,PRO190LM-0400,3250000,Incremental Encoder Sine Wave,65000,0,7.5,C,1,mm,UmAsec,5,400,FALSE,18.639,,,,0.882,,,,,,,,,19.563,,,C,Aerotech,5398,1,TRUE,8/26/2025 8:00,Stopped,dyounge,Direct,,,FALSE,FALSE,516360-01,6.271,,,,1.133,,,,,13.553,,,,0.562,,,,,19.508,737.313,55.609,Centered on TT ,Optics+ AGV3D,SingleAxis,7.359,,,,0.607,,,,
8/26/2025 9:18,8/26/2025 9:18,Accuracy2D,Linear Calibrator 2D,2.10.1.43,2.10.2,644678,2,1,Y,,,Automation1,49157,-,10,2.10.2.2512,PRO165LM-0310,1000000,Incremental Encoder Sine Wave,20000,0,3.568686,C,1,mm,Micron,5,310,FALSE,,,,,,,,,,,,,,0,,,C,Aerotech,Renishaw 1,1,FALSE,8/26/2025 9:18,Stopped,bmowry,Direct,,,FALSE,FALSE,529015-01,,,,,,,,,,,,,,,,,,,0,0,0,50 MM ABOVE TT,8kg,LowerAxis,,,,,,,,,
8/26/2025 11:55,8/26/2025 11:55,Straightness,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644713,1,1,X,,ANT95L,A3200,XR3 XSL3,-,10,6.4.9.8,ANT95L-05,200000,Encoder Multiplier,4000,0,0,C,1,mm,UmAsec,2.5,50,FALSE,3.629,,,,,,,,,,,,,19.516,,,C,Aerotech,5398,1,FALSE,8/26/2025 11:52,Stopped,dyounge,Direct,,,FALSE,FALSE,529741-01,9.016,,,,,,,,,18.324,,,,,,,,,19.695,737.613,55.909,Centered on TT ,Optics ,SingleAxis,7.625,,,,,,,,
8/26/2025 12:28,8/26/2025 12:28,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644713,1,1,X,,ANT95L,A3200,XR3 XSL3,-,10,6.4.9.8,ANT95L-05,200000,Encoder Multiplier,4000,0,0,C,1,mm,UmAsec,2.5,50,FALSE,7.292,,,,,,,,,,,,,19.578,,,C,Aerotech,5398,1,FALSE,8/26/2025 12:28,Errored,dyounge,Direct,,,FALSE,FALSE,529741-01,8.502,,,,,,,,,29.848,,,,,,,,,19.695,737.613,56.164,Centered on TT ,Optics ,SingleAxis,7.378,,,,,,,,
8/26/2025 12:28,8/26/2025 12:28,SixDegree,Linear Calibrator 6D,3.10.0.33,6.4.9.8,644713,1,1,X,,ANT95L,A3200,XR3 XSL3,-,10,6.4.9.8,ANT95L-05,200000,Encoder Multiplier,4000,0,0,C,1,mm,UmAsec,2.5,50,FALSE,7.292,,,,,,,,,,,,,19.578,,,C,Aerotech,5398,1,FALSE,8/26/2025 12:28,Errored,dyounge,Direct,,,FALSE,FALSE,529741-01,8.502,,,,,,,,,29.848,,,,,,,,,19.695,737.613,56.164,Centered on TT ,Optics ,SingleAxis,7.378,,,,,,,,
8/26/2025 12:29,8/26/2025 12:29,Accuracy,Linear Calibrator 6D,3.10.0.33,2.10.2,642583,1,1,Y,,PlanarDL,Automation1,,,,2.10.2.2512,PlanarHD-500-500-ES20058,10000000,,,0,-0.13966,C,1,mm,UmAsec,10,-500,TRUE,463412.224,,,,149.402,,,,,,,,,20.742,,,C,Aerotech,5054,1,TRUE,8/26/2025 12:18,Errored,dyounge,Direct,,,FALSE,TRUE,514870-01,25968.475,,,,2019.603,,,,,3415.547,,,,405.964,,,,,20.695,737.463,51.209,108mm above TT ,20kg,LowerAxis,1.822,,,,0.187,,,,
8/26/2025 13:25,8/26/2025 13:25,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,642583,1,1,Y,,PlanarDL,Automation1,49179,-,10,2.10.2.2512,PlanarHD-500-500-ES20058,10000000,Incremental Encoder Sine Wave,40000,0,-0.13966,C,1,mm,UmAsec,10,-500,TRUE,0.186,,,,0.125,,,,,,,,,20.672,,,C,Aerotech,5054,1,FALSE,8/26/2025 13:20,Stopped,dyounge,Direct,,,TRUE,TRUE,514993-01,0.504,,,,0.358,,,,,0.531,,,,0.266,,,,,20.508,737.013,50.273,108mm above TT ,20kg,LowerAxis,0.815,,,,0.054,,,,
8/26/2025 14:34,8/26/2025 14:34,Accuracy1DXY,Linear Calibrator 2D,2.10.1.43,2.10.2,644327,1,1,X,,ANT95-XY,Automation1,49165,-,10,2.10.2.2512,ANT95XY-050,16384000,Incremental Encoder Sine Wave,65536,0,0.230004,C,1,mm,Micron,2.5,50,FALSE,2.97,,,,0.09,,,,,,,,,0,,,C,Aerotech,5696,1,FALSE,8/26/2025 14:25,Errored,NGuy,Direct,,,FALSE,FALSE,526567-01,,,,,,,,,,,,,,,,,,,0,0,0,Default,3kg,LowerAxis,,,,,,,,,
8/26/2025 15:30,8/26/2025 15:30,SixDegree,Linear Calibrator 6D,3.10.0.33,2.10.2,642583,1,1,X,,PlanarDL,Automation1,49157,-,10,2.10.2.2512,PlanarHD-500-500-ES20058,10000000,Incremental Encoder Sine Wave,40000,0,0.38099,C,1,mm,UmAsec,10,500,FALSE,2.091,,,,0.388,,,,,,,,,20.773,,,C,Aerotech,5054,10,FALSE,8/26/2025 15:19,Stopped,dyounge,Direct,,,FALSE,FALSE,514870-01,2.452,,,,1.221,,,,,1.623,,,,1.343,,,,,20.68,737.013,46.054,108mm above TT ,20kg,LowerAxis,1.271,,,,0.422,,,,
8/27/2025 8:47,8/27/2025 8:47,Accuracy,Linear Calibrator,4.10.0.30,6.4.9.8,643726,1,1,Y,,AGS10000,A3200,XC4,-,20,6.4.9.8,PRO225LM-0536-ES19347-01,500000,Encoder Multiplier,10000,0,-274.0228,C,1,mm,Micron,5,540,FALSE,0.627,,,,,,,,,,,,,21.509,,,C,Aerotech,2440,1,FALSE,8/27/2025 8:45,Errored,mtrozzi,Direct,X Axis @ Center of Travel,,FALSE,FALSE,520671-01,,,,,,,,,,,,,,,,,,,21.676,739.789,52.082,Per Approval Dwg,8Kg,UpperAxis,,,,,,,,,
8/27/2025 9:45,8/27/2025 9:45,Accuracy,Linear Calibrator,4.10.0.30,2.10.2,637189,1,1,MRZ,,,Automation1,49156,-,10,2.10.2.2512,Wafermax Z,600,Incremental Encoder Sine Wave,1000,0,-26.995876,C,1,um,Micron,0.1,5,FALSE,0.409,,,,,,,,,,,,,23.054,,,C,Aerotech,5724,1,FALSE,8/27/2025 9:43,Stopped,bmowry,Direct,,,FALSE,FALSE,464035-02,,,,,,,,,,,,,,,,,,,22.608,740.362,44.077,Per ATP,Per ATP,Vertical,,,,,,,,,
8/27/2025 10:11,8/27/2025 10:11,Accuracy,Linear Calibrator,4.10.0.30,6.4.9.8,643726,1,1,YY,,AGS10000,A3200,XC4,-,20,6.4.9.8,PRO225LM-0536-ES19347-02,500000,Encoder Multiplier,10000,0,260.1828,W,-1,mm,Micron,10,540,FALSE,,,,,,,,,,,,,,21.433,,,C,Aerotech,2440,1,FALSE,8/27/2025 10:11,Stopped,mtrozzi,Direct,XX Axis @ Center of Travel,,TRUE,FALSE,520681-01,,,,,,,,,,,,,,,,,,,21.54,739.909,55.604,Per Approval Dwg,8Kg,UpperAxis,,,,,,,,,
8/27/2025 10:25,8/27/2025 10:25,Accuracy,Linear Calibrator,4.10.0.30,2.10.2,637189,1,1,MRZ,,,Automation1,49156,-,10,2.10.2.2512,Wafermax Z,600,Incremental Encoder Sine Wave,1000,0,-26.995876,C,1,um,Micron,0.5,5,TRUE,12.035,,,,,,,,,,,,,23.516,,,C,Aerotech,5724,1,FALSE,8/27/2025 10:24,Errored,bmowry,Direct,,,TRUE,TRUE,464035-02,,,,,,,,,,,,,,,,,,,22.929,740.369,41.653,Per ATP,Per ATP,Vertical,,,,,,,,,
8/27/2025 11:21,8/27/2025 11:21,Flatness,Linear Calibrator 2D,2.10.1.37,2.10.2,644136,1,1,WY,,PlanarDL,Automation1,49198,-,10,2.10.2.2512,PlanarDL-300XY-M3-E1,819200,Incremental Encoder Sine Wave,16384,0,-150.025031,C,1,mm,Micron,10,300,FALSE,,,,,,,,,,,,,,0,,,C,Aerotech,4825,1,FALSE,8/27/2025 11:21,Errored,gschliffka,Direct,,,FALSE,FALSE,526499-01,,,,,,,,,,,,,,,,,,,0,0,0,Centered Above WZ TT,4.5 kg,UpperAxis,,,,,,,,,
